timestamp,sequence,temp_core,temp_ambient,voltage_in,current_draw,fan_rpm,cpu_load,label,fault_id
1754212416578,709,44.2,23.700000000000003,12.23,0.89,2254,31.6,normal,
1754212416678,710,44.2,23.700000000000003,12.21,0.88,2249,31.5,normal,
1754212416778,711,44.25,23.650000000000002,12.22,0.89,2251,31.5,normal,
1754212416878,712,44.150000000000006,23.700000000000003,12.23,0.88,2244,30.8,normal,
1754212416978,713,44.150000000000006,23.700000000000003,12.22,0.87,2259,31.1,normal,
1754212417078,714,44.25,23.700000000000003,12.23,0.88,2245,31.1,normal,
1754212417178,715,44.2,23.700000000000003,12.22,0.87,2249,31.200000000000003,normal,
1754212417278,716,44.150000000000006,23.700000000000003,12.23,0.88,2247,31,normal,
1754212417378,717,44.1,23.700000000000003,12.22,0.87,2246,30.8,normal,
1754212417478,718,44.1,23.700000000000003,12.21,0.88,2250,30.900000000000002,normal,
1754212417578,719,44.150000000000006,23.700000000000003,12.22,0.89,2239,30.900000000000002,normal,
1754212417678,720,44.050000000000004,23.700000000000003,12.24,0.87,2247,30.900000000000002,normal,
1754212417778,721,44.150000000000006,23.700000000000003,12.23,0.86,2238,30.400000000000002,normal,
1754212417878,722,44.050000000000004,23.650000000000002,12.23,0.87,2242,30.700000000000003,normal,
1754212417978,723,44.150000000000006,23.700000000000003,12.22,0.86,2242,30.6,normal,
1754212418078,724,44.050000000000004,23.700000000000003,12.23,0.89,2243,30.700000000000003,normal,
1754212418178,725,44.1,23.700000000000003,12.23,0.87,2231,30.6,normal,
1754212418278,726,44.150000000000006,23.700000000000003,12.24,0.87,2248,30.200000000000003,normal,
1754212418378,727,44.1,23.700000000000003,12.22,0.87,2241,30.400000000000002,normal,
1754212418478,728,44.150000000000006,23.700000000000003,12.23,0.89,2246,30.3,normal,
1754212418578,729,44.150000000000006,23.700000000000003,12.23,0.87,2238,30.5,normal,
1754212418678,730,44.1,23.700000000000003,12.23,0.87,2238,30.3,normal,
1754212418778,731,44.150000000000006,23.700000000000003,12.21,0.88,2238,30,normal,
1754212418878,732,44.050000000000004,23.650000000000002,12.22,0.85,2242,29.900000000000002,normal,
1754212418978,733,44.050000000000004,23.700000000000003,12.23,0.87,2239,29.900000000000002,normal,
1754212419078,734,44,23.700000000000003,12.24,0.85,2230,30,normal,
1754212419178,735,44.050000000000004,23.700000000000003,12.22,0.84,2249,30,normal,
1754212419278,736,44.1,23.700000000000003,12.23,0.86,2230,29.400000000000002,normal,
1754212419378,737,44.050000000000004,23.700000000000003,12.21,0.84,2229,29.700000000000003,normal,
1754212419478,738,43.95,23.700000000000003,12.22,0.84,2229,29.6,normal,
1754212419578,739,44.050000000000004,23.700000000000003,12.22,0.87,2229,29.5,normal,
1754212419678,740,44,23.700000000000003,12.23,0.85,2235,29.400000000000002,normal,
1754212419778,741,44.050000000000004,23.700000000000003,12.23,0.87,2229,29.3,normal,
1754212419878,742,44,23.700000000000003,12.22,0.88,2233,29.3,normal,
1754212419978,743,44.050000000000004,23.700000000000003,12.23,0.84,2232,28.5,normal,
1754212420078,744,43.95,23.700000000000003,12.23,0.86,2227,29.3,normal,
1754212420178,745,43.900000000000006,23.700000000000003,12.22,0.87,2219,28.900000000000002,normal,
1754212420278,746,43.95,23.700000000000003,12.22,0.8300000000000001,2233,29.3,normal,
1754212420378,747,43.900000000000006,23.700000000000003,12.23,0.86,2229,28.8,normal,
1754212420478,748,44,23.700000000000003,12.23,0.85,2232,28.400000000000002,normal,
1754212420578,749,44,23.700000000000003,12.23,0.85,2236,28.200000000000003,normal,
1754212420678,750,44,23.700000000000003,12.23,0.87,2217,28.400000000000002,normal,
1754212420778,751,43.95,23.75,12.22,0.84,2225,28.3,normal,
1754212420878,752,43.900000000000006,23.700000000000003,12.23,0.84,2232,28.200000000000003,normal,
1754212420978,753,43.95,23.700000000000003,12.22,0.84,2217,28.400000000000002,normal,
1754212421078,754,43.900000000000006,23.700000000000003,12.23,0.8300000000000001,2229,28,normal,
1754212421178,755,43.85,23.700000000000003,12.22,0.84,2214,27.700000000000003,normal,
1754212421278,756,43.95,23.700000000000003,12.22,0.85,2219,28.3,normal,
1754212421378,757,43.900000000000006,23.700000000000003,12.23,0.8300000000000001,2233,28.1,normal,
1754212421478,758,43.900000000000006,23.75,12.23,0.8300000000000001,2234,28,normal,
1754212421578,759,43.95,23.700000000000003,12.25,0.85,2215,28.1,normal,
1754212421678,760,43.85,23.700000000000003,12.25,0.86,2218,27.900000000000002,normal,
1754212421778,761,43.900000000000006,23.75,12.24,0.84,2225,27.5,normal,
1754212421878,762,43.85,23.700000000000003,12.22,0.8300000000000001,2225,28.1,normal,
1754212421978,763,43.900000000000006,23.700000000000003,12.24,0.85,2222,27.900000000000002,normal,
1754212422078,764,43.85,23.700000000000003,12.22,0.85,2219,27.8,normal,
1754212422178,765,43.800000000000004,23.700000000000003,12.24,0.84,2212,28,normal,
1754212422278,766,43.85,23.700000000000003,12.24,0.84,2211,27.900000000000002,normal,
1754212422378,767,43.800000000000004,23.700000000000003,12.23,0.8200000000000001,2215,27.400000000000002,normal,
1754212422478,768,43.900000000000006,23.700000000000003,12.22,0.84,2209,27.400000000000002,normal,
1754212422578,769,43.85,23.700000000000003,12.23,0.8300000000000001,2214,27.700000000000003,normal,
1754212422678,770,43.800000000000004,23.75,12.22,0.8200000000000001,2222,27.6,normal,
1754212422778,771,43.85,23.700000000000003,12.24,0.8200000000000001,2212,27.3,normal,
1754212422878,772,43.75,23.700000000000003,12.23,0.85,2211,27.3,normal,
1754212422978,773,43.800000000000004,23.700000000000003,12.23,0.81,2213,27.3,normal,
1754212423078,774,43.800000000000004,23.75,12.23,0.8200000000000001,2204,27.3,normal,
1754212423178,775,43.75,23.700000000000003,12.24,0.8200000000000001,2196,27.5,normal,
1754212423278,776,43.85,23.700000000000003,12.24,0.8200000000000001,2199,27.1,normal,
1754212423378,777,43.800000000000004,23.700000000000003,12.25,0.84,2212,27.1,normal,
1754212423478,778,43.800000000000004,23.700000000000003,12.24,0.8200000000000001,2211,27.200000000000003,normal,
1754212423578,779,43.800000000000004,23.700000000000003,12.24,0.85,2199,27.1,normal,
1754212423678,780,43.800000000000004,23.700000000000003,12.24,0.8200000000000001,2213,26.700000000000003,normal,
1754212423778,781,43.800000000000004,23.700000000000003,12.24,0.81,2210,26.900000000000002,normal,
1754212423878,782,43.75,23.700000000000003,12.24,0.8300000000000001,2194,27,normal,
1754212423978,783,43.75,23.700000000000003,12.24,0.8300000000000001,2202,27.3,normal,
1754212424078,784,43.75,23.700000000000003,12.23,0.84,2189,26.5,normal,
1754212424178,785,43.7,23.700000000000003,12.22,0.8200000000000001,2200,26.8,normal,
1754212424278,786,43.800000000000004,23.700000000000003,12.25,0.8,2207,27,normal,
1754212424378,787,43.7,23.700000000000003,12.25,0.81,2195,26.200000000000003,normal,
1754212424478,788,43.7,23.75,12.25,0.84,2198,27.1,normal,
1754212424578,789,43.650000000000006,23.700000000000003,12.24,0.8200000000000001,2198,26.8,normal,
1754212424678,790,43.650000000000006,23.700000000000003,12.23,0.8200000000000001,2198,27,normal,
1754212424778,791,43.7,23.75,12.21,0.8300000000000001,2205,26.8,normal,
1754212424878,792,43.6,23.700000000000003,12.24,0.84,2204,27,normal,
1754212424978,793,43.650000000000006,23.700000000000003,12.23,0.8300000000000001,2196,27.3,normal,
1754212425078,794,43.650000000000006,23.700000000000003,12.24,0.81,2195,26.6,normal,
1754212425178,795,43.650000000000006,23.700000000000003,12.23,0.84,2199,26.8,normal,
1754212425278,796,43.650000000000006,23.700000000000003,12.22,0.8300000000000001,2191,26.700000000000003,normal,
1754212425378,797,43.650000000000006,23.700000000000003,12.25,0.8200000000000001,2192,27.200000000000003,normal,
1754212425478,798,43.650000000000006,23.75,12.24,0.8200000000000001,2203,27.200000000000003,normal,
1754212425578,799,43.650000000000006,23.75,12.22,0.8300000000000001,2195,27,normal,
